Start Date,Event Category,Description,Event Type,Event Country,Event Province,Event Type V2,Headline,E Latitude,E Longitude
3/10/2022 12:00:00 AM,Government & Political,"In Washington DC, the United States, the House of Representatives approved USD13.6 billion worth of military and humanitarian aid for Ukraine, Deutsche Welle reported.
 Source link : https://www.dw.com/ru/palata-predstavitelej-ssha-odobrila-pomoshh-ukraine-na-136-mlrd-dollarov/a-61075827",State Action,United States,District of Columbia,Statement,US House of Representatives approve humanitarian aid for Ukraine,38.8895563,-77.0094206
3/23/2022 12:00:00 AM,Government & Political,"In New York, United States, India abstained in a vote on a resolution by Russia that called for civilian protection and unhindered humanitarian access in Ukraine. NDTV reported. 
 Source link : https://www.ndtv.com/world-news/india-abstains-in-un-vote-on-russian-resolution-over-ukraine-humanitarian-crisis-2839738",State Action,United States,New York,Statement,India abstains from UN vote on Russian resolution demanding unhindered humanitarian access in Ukraine,40.7488758,-73.9680091
2/26/2022 12:00:00 AM,Government & Political,"In Kyiv, Ukraine, South Korean embassy urges its nationals to prepare for emergency situations amid disruption to electricity and communications due to Russia's invasion on Ukraine, Yonhap News Agency reported. Source link :",State Action,Ukraine,Kyiv,Statement,South Korea urges its nationals in Ukraine to prepare for emergency situations,50.454,30.512
2/27/2022 12:00:00 AM,Government & Political,"In Kyiv, Ukraine, China's Ambassador in Ukraine Fan Zianrong assured Chinese nationals in Ukraine about their safe evacuation amid Russia's invasion in Ukraine. He denied rumors that he had left the city after Russians attacked on 24 February 2022, Caixin Global reported. Source link :",State Action,Ukraine,Kyiv,Statement,China assures of evacuation of its nationals from Ukraine,50.444,30.541
3/3/2022 12:00:00 AM,Government & Political,"In Kyiv, Ukraine, parliament (Verkhovna Rada) approved a bill paving the way for the nationalisation of all Ukraine-based real estate assets, owned by Russian individuals and legal entities, Pravda reported. Source link : https://www.epravda.com.ua/rus/news/2022/03/3/683177/",State Action,Ukraine,Kyiv,Statement,Parliament approves bill to nationalise real estate assets owned by Russians in Ukraine,50.447,30.537
2/24/2022 12:00:00 AM,Government & Political,"In New Delhi, India, Minister of State for External Affairs V Muraleedharan reported that the Indian government was considering several steps and measures to bring back nearly 18,000 Indian nationals, including students, from Ukraine, in the light of Russian invasion of the country, NDTV reported. Source link : https://www.ndtv.com/india-news/russia-ukraine-crisis-steps-being-taken-to-bring-back-18-000-indians-from-ukraine-minister-v-muraleedharan-2787023",State Action,India,National Capital Territory of Delhi,Statement,"India announces to bring back its 18,000 nationals from Ukraine",28.6114766,77.2172079
2/24/2022 12:00:00 AM,Government & Political,"In New Delhi, India, Prime Minister Narendra Modi spoke with Russian President Vladimir Putin, urging for an immediate end to Russian military operations in Ukraine and expressing concerns over the safety of Indian nationals in the nation. He called for diplomatic efforts to resolve differences between NATO and Russia, NDTV reported. Source link : https://www.ndtv.com/india-news/pm-modi-speaks-to-putin-appeals-for-an-immediate-cessation-of-violence-between-russia-and-ukraine-2787921",State Action,India,National Capital Territory of Delhi,Statement,Indian Prime Minister urges Russian President to end invasion in Ukraine,28.6130838,77.2041957
2/23/2022 12:00:00 AM,Government & Political,"In Moscow city, Moskova, Russian Federation, President Vladimir Putin discussed with Belarusian President Alexander Lukashenko to brief him on military plans in Eastern Ukraine, CNN reported. Source link : https://t.me/pul_1/4835",State Action,Russian Federation,Moskova,Statement,Russian President briefs his Belarusian counterpart on military plans in Eastern Ukraine,55.7520233,37.6174994
2/27/2022 12:00:00 AM,Government & Political,"At the White House, District of Columbia, United States, the official statement from the United States, Canada, the United Kingdom, the European Commission, France, Germany and Italy announced intensions to disconnect certain Russian banks from the Society for Worldwide Interbank Financial Telecommunication (SWIFT), CNN reported. Source link : https://edition.cnn.com/2022/02/26/politics/biden-ukraine-russia-swift/index.html",State Action,United States,District of Columbia,Statement,"US, Canada, UK, and EU countries disconnect Russian banks from SWIFT",38.8976763,-77.0365298
3/16/2022 12:00:00 AM,Government & Political,"At the United Nations (UN) headquarters, Manhattan, New York, United States, the United States, United Kingdom, France, Albania, Norway, and Ireland have requested an emergency UN Security Council meeting. The meeting was to discuss the deteriorating humanitarian situation in Ukraine, Al Aawasat reported. Source link : https://english.aawsat.com/home/article/3536641/un-security-council-members-call-emergency-ukraine-meeting",State Action,United States,New York,Statement,UNSC members call for emergency Ukraine meeting,40.7488758,-73.9680091
2/23/2022 12:00:00 AM,Government & Political,"In Washington D.C, the United States, President Joe Biden spoke with Ukrainian President Volodymyr Zelenskyy to reaffirm US support to Ukraine's sovereignty and territorial integrity amid Russian invasion in the country's eastern region. He further assured Ukraine that the country would impose stricter sanctions on Russia along with its G-7 allies, the White House reported. Source link : https://www.whitehouse.gov/briefing-room/statements-releases/2022/02/24/statement-by-president-joe-biden-on-phone-call-with-president-volodymyr-zelenskyy-of-ukraine/",State Action,United States,District of Columbia,Statement,US President reaffirms his support to Ukraine,38.8976763,-77.0365298
2/23/2022 12:00:00 AM,Government & Political,"In Washington D.C, United States, Secretary of State Antony Blinken held talks with United Kingdom's Secretary of  Foreign Affairs Elizabeth Truss to reaffirm their commitment to Ukraine's sovereignty. He also urged the UK government to discuss bilateral coordination on imposition of stricter economic sanctions on Russia over its recognition of two separatist groups in Ukraine, the US Department of State reported. Source link : https://www.state.gov/secretary-blinkens-call-with-uk-foreign-secretary-truss-5/",State Action,United States,District of Columbia,Statement,US Secretary of State holds a discussion with UK official over Russian invasion of Ukraine,38.8948244,-77.0470168
2/23/2022 12:00:00 AM,Government & Political,"In Washington D.C, United States, Deputy Secretary of State Wendy Sherman spoke with North Atlantic Treaty Organisation (NATO) Deputy Secretary-General Mircea Geoana, Polish Deputy Minister of Foreign Affairs Marcin Przydacz and other European Union leaders to discuss the imposition of stricter sanctions on Russia over its recognition of two separatist groups in Ukraine, the US Department of State reported. Source link : https://www.state.gov/deputy-secretary-shermans-call-with-nato-deputy-secretary-general-geoana-the-osce-chair-in-office-represented-by-polish-deputy-foreign-minister-przydacz-osce-secretary-general-schmid-and-e/",State Action,United States,District of Columbia,Statement,US Deputy Secretary of State holds talks with EU members to impose stricter sanctions on Russia,38.8948244,-77.0470168
2/23/2022 12:00:00 AM,Government & Political,"In Washington D.C, United States, Secretary of State Antony Blinken spoke with European Union High Representative Josep Borrell to reaffirm their commitment to Ukraine's sovereignty and territorial integrity. He also urged them to condemn Russia's recognition of two separatist groups in Ukraine, the US Department of State reported. Source link : https://www.state.gov/secretary-blinkens-call-with-eu-high-representative-josep-borrell/",State Action,United States,District of Columbia,Statement,US Secretary of State calls on EU High Representative to discuss the security situation in Ukraine,38.8948244,-77.0470168
2/24/2022 12:00:00 AM,Government & Political,"In Washington D.C, United States, President Joe Biden ruled out all plans to speak with his Russian counterpart Vladimir Putin over Russia's invasion of Ukraine and added that it caused a complete rupture in the bilateral ties, the Hill reported. Source link : https://thehill.com/homenews/administration/595716-biden-no-plans-to-speak-with-putin-amid-rupture-in-us-russia-ties",State Action,United States,District of Columbia,Statement,US President rules out all plans to speak with the Russian President,38.8976763,-77.0365298
2/24/2022 12:00:00 AM,Government & Political,"In Washington D.C, United States, the United States Deputy Secretary of State Wendy Sherman called the Deputy Foreign Minister of Saudi Arabia Waleed El Khereiji to discuss developments on Russia's invasion of Ukraine and possible sanctions to respond to the situation, the US Department of State reported. Source link : https://www.state.gov/deputy-secretary-shermans-call-with-saudi-deputy-foreign-minister-waleed-el-khereiji/",State Action,United States,District of Columbia,Statement,Officials from the US and Saudi Arabia discuss responses to Russia's invasion of Ukraine,38.8948244,-77.0470168
2/24/2022 12:00:00 AM,Government & Political,"In Washington D.C, United States, the United States Department of State suspended its embassy operations in Ukraine. They shifted the team to Poland after Ukraine declared a state of emergency due to Russian invasion of the nation, the Hill reported. Source link : https://thehill.com/homenews/administration/595685-us-officially-moves-ukraine-embassy-operations-to-poland",State Action,United States,District of Columbia,Statement,US Department of State suspends its embassy operations in Ukraine,38.8948244,-77.0470168
2/24/2022 12:00:00 AM,Government & Political,"In Washington D.C, United States, Secretary of State Antony Blinken called Minister of Foreign Affairs and International Cooperation Sheikh Abdullah bin Zayed Al Nahyan of the United Arab Emirates to discuss action plans, including sanctions, to respond to Russia's invasion of Ukraine, the US Department of State reported. Source link : https://www.state.gov/secretary-blinkens-call-with-the-united-arab-emirates-foreign-minister-sheikh-abdullah-bin-zayed/",State Action,United States,District of Columbia,Statement,Officials from the US and the UAE discuss responses to Russia's invasion of Ukraine,38.8948244,-77.0470168
2/24/2022 12:00:00 AM,Government & Political,"In Washington D.C, United States, Deputy Secretary of State Wendy Sherman called Dutch Ministry of Foreign Affairs Political Director Thijs van der Plas to reaffirm the shared commitment to Ukrainian sovereignty. They also discussed future steps to respond to Russian invasion of Ukraine, the US Department of State reported. Source link : https://www.state.gov/deputy-secretary-shermans-call-with-dutch-political-director-van-der-plas/",State Action,United States,District of Columbia,Statement,Officials from the US and the Netherlands discuss responses to Russian invasion of Ukraine,38.8948244,-77.0470168
2/22/2022 12:00:00 AM,Government & Political,"In Moscow, Russia, the Federation Council unanimously approved President Vladimir Putin’s request to use military force outside the country, thus formally allowing for the deployments of Russian troops to Ukraine’s separatist Donetsk People's Republic (DPR) and Luhansk People's Republic (LPR) claimed territories, RBC reported. Source link : https://www.rbc.ru/politics/22/02/2022/621504db9a7947c86b2c0ade?from=newsfeed",State Action,Russian Federation,Moscow,Statement,Russia's Federation Council approves President's request to deploy troops in LPR and DPR region,55.755826,37.6173
2/24/2022 12:00:00 AM,Government & Political,"In Minsk city, Minskaja voblasć, Belarus, President Alexander Lukashenko announced that the country’s armed forces were not taking part in Russia’s military operation in Ukraine, RIA reported. Source link : https://ria.ru/20220224/lukashenko-1774694658.html",,Belarus,Minskaja voblasc,Statement,Belarus President briefs on the Russia's military operation on Ukraine,53.9006011,27.558972
3/1/2022 12:00:00 AM,Government & Political,"In Moscow, Russia, Russia banned all Switzerland-registered, controlled or owned airlines from flying to/from and overflying the territory. The move came in reciprocity for the Swiss decision to join the European Union flight ban on Russian aircraft, CNN reported. Source link : https://edition.cnn.com/europe/live-news/ukraine-russia-putin-news-03-01-22/h_edcf3034c2ef569d638e5660405f2a45",Bribery and Corruption,Russian Federation,Moscow,Statement,Russia imposes flight ban on Swiss airplanes,55.755826,37.6173
2/24/2022 12:00:00 AM,Government & Political,"In Kyiv city, Kyiv, Ukraine, the Ukrainian government severed diplomatic relations with Russia in response to Russia’s military invasion in Ukraine, Interfax reported. Source link : https://www.interfax.ru/world/824153",Non State Action,Ukraine,Kyiv,Statement,Ukrainian government severe diplomatic relations with Russia,50.4501,30.5234
2/22/2022 12:00:00 AM,Government & Political,"In Moscow, Russian Federation, government stated that Russia’s treaty on friendship, cooperation and assistance with Ukraine’s Donetsk People's Republic (DPR) and Luhansk People's Republic (LPR) separatist republics envisioned that Russia would undertake measures to maintain the functioning rouble-based financial and bank systems of DPR and LPR claimed areas, Interfax reported. Source link : https://www.interfax.ru/russia/823565",State Action,Russian Federation,Moscow,Statement,.,55.755826,37.6173
2/21/2022 12:00:00 AM,Government & Political,"In Warsaw, Mazowieckie region, Poland, Prime Minister Mateusz Jakub Morawiecki signed a decree increasing the threat level for cyberspace attacks until 4 March 2022, citing attacks in Ukraine and the need to defend critical infrastructure, the First News reported. Source link : https://www.thefirstnews.com/article/pm-raises-alert-level-to-charlie-crp-28030",State Action,Poland,Mazowieckie,Statement,Polish Prime Minister signs a decree over cyberspace attacks,52.2296756,21.0122287
2/22/2022 12:00:00 AM,Government & Political,"In Moscow, Russia, President Vladimir Putin stated that Russia had recognised Ukraine’s Donetsk People's Republic (DPR) and Luhansk People's Republic (LPR) separatist republics within the borders of Ukraine’s administrative Donetsk and Luhansk regions, Lenta.Ru reported. Source link : https://m.lenta.ru/news/2022/02/22/granitsa/?fbclid=IwAR132_15BnHYbm4cBfSvsicFx4jPicH5F6VGawUYKiU1v0WHeDHtlTexoUQ",State Action,Ukraine,Moscow,Statement,Russia recognises LPR and DPR under Ukraine’s administrative,55.755826,37.6173
2/22/2022 12:00:00 AM,Government & Political,"In Kyiv, Ukraine, the Ministry of Foreign Affairs requested the United Nations  Security Council (UNSC) and the Organization for Security and Co-operation in Europe (OSCE) to hold emergency sessions to discuss Russia’s diplomatic recognition of an independent status of Ukraine’s Donetsk and Luhansk separatist regions, Interfax reported. Source link : https://www.interfax.ru/world/823566",State Action,Ukraine,Kyiv,Statement,Ukraine urges UNSC and the OSCE to hold emergency sessions,50.4501,30.5234
2/17/2022 12:00:00 AM,Government & Political,"In Kyiv, Ukraine, Russian embassy representatives denied the claims that residents posted on social media numerous videos of the Russian embassy with clouds of smoke coming out of the roof, saying it could indicate possible incineration of diplomatic documents. Potentially ahead of diplomatic staff's evacuation, RBC reported. Source link : https://www.rbc.ru/politics/17/02/2022/620e2cb29a79477c56867708",State Action,Ukraine,Kyiv,Statement,Russian embassy representatives deny claims of anything burning at the embassy in Ukraine's Kyiv,50.4297794,30.5498843
2/22/2022 12:00:00 AM,Government & Political,"In Warsaw, Mazowieckie, Poland, the Head of Poland's ruling Law and Justice (Prawo i Sprawiedliwość : PiS) party Jarosław Kaczyński urged the international community to implement strict sanctions on Russia immediately in order to prevent a full-scale invasion of Ukraine. He discussed sanctioning key gas infrastructure including the Nord Stream pipelines, the First News reported. Source link : https://www.thefirstnews.com/article/sanctions-on-russia-must-be-tough-ruling-party-leader-says-28056",State Action,Poland,Mazowieckie,Statement,PiS party head urges international community to implement strict sanctions on Russia,52.2296756,21.0122287
2/25/2022 12:00:00 AM,Protest & Riot,"Outside the Russian Embassy, Psychiko area, Athens, Greece, Sinaspismós Rizospastikís Aristerás (SYRIZA) party organised a demonstration to protest against the Russian invasion of Ukraine, Ekathimerini reported. Source link :",Non State Action,Greece,Psichiko,Action,SYRIZA party protests against the Russian invasion of Ukraine in Greece's Athens,38.0104471,23.773265
2/26/2022 12:00:00 AM,Protest & Riot,"Outside the Russian Embassy, The Hague, Zuid-Holland region, Netherlands, civilians protested against the Russian invasion of Ukraine, NL Times reported. Source link :",Non State Action,Netherlands,Zuid-Holland,Action,Civilian protest against the Russian invasion of Ukraine in Netherlands' The Hague,52.0865478,4.2867019
2/26/2022 12:00:00 AM,Protest & Riot,"In Vienna, Austria, hundreds of civilians protested against the Russian invasion of Ukraine, MSN reported. The protestors chanted ‘Ukraine’ during the rally.
 Source link :",Non State Action,Austria,Vienna,Action,Civilians protest against the Russian invasion of Ukraine in Austria’s Vienna,48.2081743,16.3738189
3/3/2022 12:00:00 AM,Protest & Riot,"In Tbilisi city, Tbilisi region, Georgia, residents protested outside the parliament building to denounce Russia's invasion of Ukraine and the perceived inaction of the Georgian government, Civilnet reported. Source link : https://www.civilnet.am/news/652944/%d5%be%d6%80%d5%a1%d5%bd%d5%bf%d5%a1%d5%b6%d5%b8%d6%82%d5%b4-%d5%b0%d5%a1%d5%b6%d5%b8%d6%82%d5%b6-%d5%b8%d6%82%d5%af%d6%80%d5%a1%d5%ab%d5%b6%d5%a1%d5%b5%d5%ab-%d5%a2%d5%b8%d5%b2%d5%b8%d6%84%d5%b8%d5%b2-15-%d6%81%d5%b8%d6%82%d6%81%d5%a1%d6%80%d5%a1%d6%80-%d5%a7-%d5%b1%d5%a5%d6%80%d5%a2%d5%a1%d5%af%d5%a1%d5%ac%d5%be%d5%a5%d5%ac/",,Georgia,Tbilisi,Action,Residents protest against Russia's invasion of Ukraine in Georgia's Tbilisi region,41.69666,44.79787
3/1/2022 12:00:00 AM,Protest & Riot,"In Tbilisi city, Tbilisi region, Georgia, residents protested outside the parliament building to denounce Russia's invasion of Ukraine and the perceived inaction of the Georgian government, Civilnet reported. Source link : https://www.civilnet.am/news/652944/%d5%be%d6%80%d5%a1%d5%bd%d5%bf%d5%a1%d5%b6%d5%b8%d6%82%d5%b4-%d5%b0%d5%a1%d5%b6%d5%b8%d6%82%d5%b6-%d5%b8%d6%82%d5%af%d6%80%d5%a1%d5%ab%d5%b6%d5%a1%d5%b5%d5%ab-%d5%a2%d5%b8%d5%b2%d5%b8%d6%84%d5%b8%d5%b2-15-%d6%81%d5%b8%d6%82%d6%81%d5%a1%d6%80%d5%a1%d6%80-%d5%a7-%d5%b1%d5%a5%d6%80%d5%a2%d5%a1%d5%af%d5%a1%d5%ac%d5%be%d5%a5%d5%ac/",,Georgia,Tbilisi,Action,Residents protest against Russia's invasion of Ukraine in Georgia's Tbilisi region,41.69666,44.79787
3/2/2022 12:00:00 AM,Protest & Riot,"In Tbilisi city, Tbilisi region, Georgia, residents protested outside the parliament building to denounce Russia's invasion of Ukraine and the perceived inaction of the Georgian government, Civilnet reported. Source link : https://www.civilnet.am/news/652944/%d5%be%d6%80%d5%a1%d5%bd%d5%bf%d5%a1%d5%b6%d5%b8%d6%82%d5%b4-%d5%b0%d5%a1%d5%b6%d5%b8%d6%82%d5%b6-%d5%b8%d6%82%d5%af%d6%80%d5%a1%d5%ab%d5%b6%d5%a1%d5%b5%d5%ab-%d5%a2%d5%b8%d5%b2%d5%b8%d6%84%d5%b8%d5%b2-15-%d6%81%d5%b8%d6%82%d6%81%d5%a1%d6%80%d5%a1%d6%80-%d5%a7-%d5%b1%d5%a5%d6%80%d5%a2%d5%a1%d5%af%d5%a1%d5%ac%d5%be%d5%a5%d5%ac/",,Georgia,Tbilisi,Action,Residents protest against Russia's invasion of Ukraine in Georgia's Tbilisi region,41.69666,44.79787
3/5/2022 12:00:00 AM,Protest & Riot,"In Tbilisi city, Tbilisi region, Georgia, residents protested outside the parliament building to denounce Russia's invasion of Ukraine and the perceived inaction of the Georgian government, Civilnet reported. Source link : https://www.civilnet.am/news/652944/%d5%be%d6%80%d5%a1%d5%bd%d5%bf%d5%a1%d5%b6%d5%b8%d6%82%d5%b4-%d5%b0%d5%a1%d5%b6%d5%b8%d6%82%d5%b6-%d5%b8%d6%82%d5%af%d6%80%d5%a1%d5%ab%d5%b6%d5%a1%d5%b5%d5%ab-%d5%a2%d5%b8%d5%b2%d5%b8%d6%84%d5%b8%d5%b2-15-%d6%81%d5%b8%d6%82%d6%81%d5%a1%d6%80%d5%a1%d6%80-%d5%a7-%d5%b1%d5%a5%d6%80%d5%a2%d5%a1%d5%af%d5%a1%d5%ac%d5%be%d5%a5%d5%ac/",,Georgia,Tbilisi,Action,Residents protest against Russia's invasion of Ukraine in Georgia's Tbilisi region,41.69666,44.79787
3/4/2022 12:00:00 AM,Protest & Riot,"In Tbilisi city, Tbilisi region, Georgia, residents protested outside the parliament building to denounce Russia's invasion of Ukraine and the perceived inaction of the Georgian government, Civilnet reported. Source link : https://www.civilnet.am/news/652944/%d5%be%d6%80%d5%a1%d5%bd%d5%bf%d5%a1%d5%b6%d5%b8%d6%82%d5%b4-%d5%b0%d5%a1%d5%b6%d5%b8%d6%82%d5%b6-%d5%b8%d6%82%d5%af%d6%80%d5%a1%d5%ab%d5%b6%d5%a1%d5%b5%d5%ab-%d5%a2%d5%b8%d5%b2%d5%b8%d6%84%d5%b8%d5%b2-15-%d6%81%d5%b8%d6%82%d6%81%d5%a1%d6%80%d5%a1%d6%80-%d5%a7-%d5%b1%d5%a5%d6%80%d5%a2%d5%a1%d5%af%d5%a1%d5%ac%d5%be%d5%a5%d5%ac/",,Georgia,Tbilisi,Action,Residents protest against Russia's invasion of Ukraine in Georgia's Tbilisi region,41.69666,44.79787
3/7/2022 12:00:00 AM,Protest & Riot,"Outside the parliament building in Central Tbilisi, Georgia, at least several hundred gathered for the twelfth consecutive day to denounce the war in Ukraine. Civilians also protested against the perceived inaction of the Georgian government. Police detained 15 civilians, Civilnet reported. Source link : https://www.civilnet.am/news/652944/%d5%be%d6%80%d5%a1%d5%bd%d5%bf%d5%a1%d5%b6%d5%b8%d6%82%d5%b4-%d5%b0%d5%a1%d5%b6%d5%b8%d6%82%d5%b6-%d5%b8%d6%82%d5%af%d6%80%d5%a1%d5%ab%d5%b6%d5%a1%d5%b5%d5%ab-%d5%a2%d5%b8%d5%b2%d5%b8%d6%84%d5%b8%d5%b2-15-%d6%81%d5%b8%d6%82%d6%81%d5%a1%d6%80%d5%a1%d6%80-%d5%a7-%d5%b1%d5%a5%d6%80%d5%a2%d5%a1%d5%af%d5%a1%d5%ac%d5%be%d5%a5%d5%ac/",Non State Action,Georgia,Tbilisi,Action,Civilians protest against the war in Ukraine in Georgia's Tbilisi,41.69666,44.79787
2/25/2022 12:00:00 AM,Protest & Riot,"In front of the Russian consulate and on Sant Jaume square, Barcelona, Catalunya region, Spain, around 900 civilians protested against Russian invasion on Ukraine that continued for the third day. The protestors held Ukrainian flags to show their support to Ukraine, Metro Polia Bierta reported. Source link : https://www.metropoliabierta.com/el-pulso-de-la-ciudad/protestas-barcelona-guerra-ucrania-putin_50576_102.html",Non State Action,Spain,Catalunya,Action,Civilians protest against Russian invasion of Ukraine in Spain's Barcelona,41.392665,2.1052731
2/25/2022 12:00:00 AM,Protest & Riot,"At the parliament building, central Tbilisi, Georgia, for the second day thousands of civilians marched from the Government Chancellery to the parliament building on Rustaveli Avenue to denounce Russian invasion of Ukraine and the perceived inaction of the Georgian government. No security incidents were reported, Civil Georgia reported. Source link : https://civil.ge/archives/475355",Non State Action,Georgia,Tbilisi,Action,Civilians protest against the Russian invasion of Ukraine in Georgia's Tbilisi,41.69666,44.79787
2/27/2022 12:00:00 AM,Protest & Riot,"Outside the parliament building, central Tbilisi, Georgia,  thousands of civilians gathered for the fourth consecutive day to denounce Russian invasion of Ukraine and the perceived inaction of the Georgian government. No security incidents were reported, Civil Georgia reported. Source link : https://civil.ge/archives/475630",Non State Action,Georgia,Tbilisi,Action,Civilians protest against Russian invasion of Ukraine in Georgia's Tbilisi,41.69666,44.79787
3/25/2022 12:00:00 AM,Protest & Riot,"In Berlin, Germany, civilians along with supporters of protest group Fridays for Future protested to highlight the issue of climate change in the country. The protesters also demanded an end to import of Russian fuel amid the invasion of Ukraine by the country. The protests were conducted in the cities of Berlin, Hamburg, Cologne, Bonn, and Frankfurt, ZDF and Fridays for Future reported. Source link : https://www.zdf.de/nachrichten/politik/klima-fridays-for-future-demonstration-100.html",,Germany,Berlin,Action,Civilians protest to highlight the issue of climate change in Germany's Berlin,52.52,13.405
2/26/2022 12:00:00 AM,Protest & Riot,"In New Delhi India, several students and activists staged protests demanding the Indian government to evacuate thousands of Indians stranded in Ukraine since Russia's invasion of Ukraine on 24 February 2022, CP 24 reported. Source link :",,India,National Capital Territory of Delhi,Action,Students protest to demand evacuation of civilians stuck in Ukraine in India's New Delhi,28.5932147,77.1872012
3/8/2022 12:00:00 AM,Protest & Riot,"In Beryslav, Kherson, Ukraine, hundreds of civilians protested against the Russian invasion of the country, chanting slogans like ‘Kherson is Ukraine’, Pravda reported. 
 Source link : https://www.pravda.com.ua/rus/news/2022/03/8/7329433/",,Ukraine,Kherson,Action,Civilians protest against the Russian invasion in Ukraine’s Beryslav,46.84331,33.42736
3/8/2022 12:00:00 AM,Protest & Riot,"In Nyzhni Sirohozy, Kherson, Ukraine, hundreds of civilians protested against the Russian invasion of the country, chanting slogans like ‘Kherson is Ukraine’, Pravda reported. 
 Source link : https://www.pravda.com.ua/rus/news/2022/03/8/7329433/",,Ukraine,Kherson,Action,Civilians protest against the Russian invasion in Ukraine’s Nyzhni Sirohozy,46.84856,34.38042
3/8/2022 12:00:00 AM,Protest & Riot,"In Berezhanka, Kherson, Ukraine, hundreds of civilians protested against the Russian invasion of the country, chanting slogans like ‘Kherson is Ukraine’, Pravda reported. 
 Source link : https://www.pravda.com.ua/rus/news/2022/03/8/7329433/",,Ukraine,Kherson,Action,Civilians protest against the Russian invasion in Ukraine’s Berezhanka,47.407,34.20388
2/26/2022 12:00:00 AM,Protest & Riot,"In Tokyo, Japan, hundreds of Ukrainians staged protests against Russia's invasion of Ukraine. They held up signs that read ""No war"" and ""Stop Putin, Stop Russia,"" and waved Ukrainian flags, Fox news reported. Source link :",,Japan,Tokyo,Action,Ukrainians stage protests against Russia's invasion of Ukraine in Japan's Tokyo,35.6803997,139.7690174
2/26/2022 12:00:00 AM,Protest & Riot,"In Tokyo, Japan, Russian residents staged demonstrations against Russia's invasion of Ukraine. The protestors chanted slogans ""Hands off Ukraine"" and carried Ukrainian flags, Fox News reported. Source link :",,Japan,Tokyo,Action,Russians stage protests against Russian invasion of Ukraine in Japan's Tokyo,35.6803997,139.7690174
2/24/2022 12:00:00 AM,Protest & Riot,"In St. Petersburg, Russia, civilians protested against President Vladmir Putin's ongoing attack on Ukraine. Responding to the protests, police detained an unspecified number of protestors, Moscow Times reported. Source link :",,Russian Federation,St. Petersburg,Action,Civilians stage anti-war protests in Russia's St. Petersburg,59.9310584,30.3609097
3/14/2022 12:00:00 AM,Protest & Riot,"At Alexanderplatz, Berlin, Germany, civilians protested against the Russian invasion of Ukraine and demanded solidarity with Ukrainian nationals. Civilians conducted similar protests across Europe including in the cities of Berlin, Frankfurt, Hamburg, London, Milan, Stuttgart, Rome, and Warsaw. In Belgrade, members of an unspecified political party conducted a rally in support of Russia, News Break reported. Source link :",,Germany,Berlin,Action,Civilians protest against the Russian invasion of Ukraine in Germany's Berlin,52.521,13.413
2/24/2022 12:00:00 AM,Protest & Riot,"In Pushkin Park, Moscow, Russian Federation, police detained Marina Litvinovich an opposition activist who called for anti-war protests, after Russia launched a massive military operation against Ukraine. They further detained an unspecified number of protestors, Moscow Times reported. Source link :",,Russian Federation,Moscow,Operation,Russian Federation detains an anti-war opposition activist,55.7658161,37.6065478
3/1/2022 12:00:00 AM,Protest & Riot,"In Moscow, Russia, the police detained over 530 protestors from 39 cities for unauthorized demonstrations against Russian invasion of Ukraine, OVD reported. Source link : https://ovd.news/news/2022/02/26/spiski-zaderzhannyh-v-svyazi-s-akciyami-protiv-voyny-s-ukrainoy-26-fevralya-2022",Non State Action,Russian Federation,Moscow,Operation,Police detain protestors for demonstrations  against Russian invasion of Ukraine,55.755826,37.6173
3/6/2022 12:00:00 AM,Protest & Riot,"In Novooleksiivka, Kherson Oblast, Ukraine, residents rallied in support of Ukrainian government and marched to the town hall to oppose the Russian Army’s control over the settlement, Krymr reported. Source link : https://ru.krymr.com/a/news-ukraina-kherson-novaya-kakhovka-novoalekseyevka-proukrainskiye-mitingi/31738685.html?fbclid=IwAR3o0zUTpXg8i0hYHYMzbWiZIHncvGVk68QtCxy8zEm53RG2eWpIodgflYw",,Ukraine,Kherson,Action,Residents rally in support of Ukrainian government in Ukraine's Kherson Oblast,46.22505,34.64085
3/26/2022 12:00:00 AM,Protest & Riot,"In Prague, Czech Republic, thousands of Russian nationals rallied against President Vladimir Putin. They protested against Russia's invasion of Ukraine, Yen reported. Source link : https://yen.com.gh/world/204411-thousands-russians-rally-putin-prague/",,Czech Republic,Hlavní mesto Praha,Action,Civilians protest against Russian President in Czech Republic's Prague,50.0755381,14.4378005
2/27/2022 12:00:00 AM,Protest & Riot,"In Volgograd, Volgograd oblast, Russia, residents joined an unauthorised protest against Russian invasion of Ukraine, Zona Media reported. Source link : https://zona.media/chronicle/soldrty-ukr",,Russian Federation,Volgogradskaya oblast',Action,Residents protest against Russian invasion of Ukraine in Russia's Volgograd,48.70804,44.5133
3/6/2022 12:00:00 AM,Protest & Riot,"In Nova Kakhovka city, Kherson Oblast, Ukraine, residents rallied in support of Ukrainian government and marched to the town hall to oppose the Russian Army’s control over the settlement, Krymr reported. Source link : https://ru.krymr.com/a/news-ukraina-kherson-novaya-kakhovka-novoalekseyevka-proukrainskiye-mitingi/31738685.html?fbclid=IwAR3o0zUTpXg8i0hYHYMzbWiZIHncvGVk68QtCxy8zEm53RG2eWpIodgflYw",,Ukraine,Kherson,Action,Residents rally in support of Ukrainian government in Ukraine's Kherson Oblast,46.75152,33.36782
